년월,시군구명,성별코드,가맹점업종명,총결제금액
Sep-19,수원시 영통구,M,유통업 영리,26067660
Sep-19,수원시 영통구,M,학원,40672500
Sep-19,수원시 영통구,M,일반휴게음식,98678110
Sep-19,수원시 장안구,F,주방용구,11500
Sep-19,수원시 장안구,F,건축자재,31350
Sep-19,수원시 장안구,F,광학제품,55000
Sep-19,수원시 장안구,F,유통업 비영리,62100
Sep-19,수원시 장안구,F,기타,200250
Sep-19,수원시 장안구,F,자동차정비 유지,365300
Sep-19,수원시 장안구,F,레져용품,387300
Sep-19,수원시 장안구,F,건강식품,470100
Sep-19,수원시 장안구,F,병원,515300
Sep-19,수원시 장안구,F,용역 서비스,554400
Sep-19,수원시 장안구,F,수리서비스,623080
Sep-19,수원시 장안구,F,직물,783000
Sep-19,수원시 장안구,F,신변잡화,892900
Sep-19,수원시 장안구,F,문화.취미,1138000
Sep-19,수원시 장안구,F,연료판매점,1490581
Sep-19,수원시 장안구,F,서적문구,1526230
Sep-19,수원시 장안구,F,의류,1864900
Sep-19,수원시 장안구,F,약국,2955730
Sep-19,수원시 장안구,F,기타의료기관,4020200
Sep-19,수원시 장안구,F,회원제형태,4023500
Sep-19,수원시 장안구,F,레저업소,5404000
Sep-19,수원시 장안구,F,의원,7913600
Sep-19,수원시 장안구,F,보건위생,10645650
Sep-19,수원시 장안구,F,유통업 영리,17156700
Sep-19,수원시 장안구,F,학원,21032656
Sep-19,수원시 장안구,F,음료식품,29142848
Sep-19,수원시 장안구,F,일반휴게음식,63670370
Sep-19,수원시 장안구,M,유통업 비영리,4500
Sep-19,수원시 장안구,M,병원,5400
Sep-19,수원시 장안구,M,주방용구,17600
Sep-19,수원시 장안구,M,전기제품,18000
Sep-19,수원시 장안구,M,건강식품,28000
Sep-19,수원시 장안구,M,직물,40000
Sep-19,수원시 장안구,M,광학제품,55000
Sep-19,수원시 장안구,M,사무통신,61440
Sep-19,수원시 장안구,M,기타,69200
Sep-19,수원시 장안구,M,건축자재,143500
Sep-19,수원시 장안구,M,용역 서비스,165000
Sep-19,수원시 장안구,M,레져용품,166800
Sep-19,수원시 장안구,M,여행,175000
Sep-19,수원시 장안구,M,숙박업,240000
Sep-19,수원시 장안구,M,신변잡화,481800
Sep-19,수원시 장안구,M,수리서비스,519030
Sep-19,수원시 장안구,M,문화.취미,545000
Sep-19,수원시 장안구,M,의류,759500
Sep-19,수원시 장안구,M,서적문구,831200
Sep-19,수원시 장안구,M,약국,1137880
Sep-19,수원시 장안구,M,자동차정비 유지,1732158
Sep-19,수원시 장안구,M,기타의료기관,1961200
Sep-19,수원시 장안구,M,연료판매점,4019219
Sep-19,수원시 장안구,M,레저업소,4043400
Sep-19,수원시 장안구,M,의원,4150750
Sep-19,수원시 장안구,M,회원제형태,4572790
Sep-19,수원시 장안구,M,보건위생,4898130
Sep-19,수원시 장안구,M,학원,12070000
Sep-19,수원시 장안구,M,유통업 영리,15051460
Sep-19,수원시 장안구,M,음료식품,19267190
Sep-19,수원시 장안구,M,일반휴게음식,69499654
Sep-19,수원시 팔달구,F,연료판매점,5000
Sep-19,수원시 팔달구,F,농업,9000
Sep-19,수원시 팔달구,F,건축자재,11000
Sep-19,수원시 팔달구,F,기타,15000
Sep-19,수원시 팔달구,F,병원,28700
Sep-19,수원시 팔달구,F,사무통신,46600
Sep-19,수원시 팔달구,F,광학제품,60000
Sep-19,수원시 팔달구,F,주방용구,72500
Sep-19,수원시 팔달구,F,전기제품,130000
Sep-19,수원시 팔달구,F,숙박업,229800
Sep-19,수원시 팔달구,F,수리서비스,276990
Sep-19,수원시 팔달구,F,직물,281000
Sep-19,수원시 팔달구,F,용역 서비스,363000
Sep-19,수원시 팔달구,F,자동차정비 유지,367100
Sep-19,수원시 팔달구,F,신변잡화,437540
Sep-19,수원시 팔달구,F,레져용품,496500
Sep-19,수원시 팔달구,F,의류,865330
Sep-19,수원시 팔달구,F,서적문구,1184900
Sep-19,수원시 팔달구,F,건강식품,1407300
Sep-19,수원시 팔달구,F,레저업소,1882600
Sep-19,수원시 팔달구,F,문화.취미,1893500
Sep-19,수원시 팔달구,F,회원제형태,1946000
Sep-19,수원시 팔달구,F,약국,1955150
Sep-19,수원시 팔달구,F,기타의료기관,3873300
Sep-19,수원시 팔달구,F,유통업 영리,5641550
Sep-19,수원시 팔달구,F,의원,7374700
Sep-19,수원시 팔달구,F,보건위생,8434220
Sep-19,수원시 팔달구,F,학원,8653110
Sep-19,수원시 팔달구,F,음료식품,16970145
Sep-19,수원시 팔달구,F,일반휴게음식,60472909
Sep-19,수원시 팔달구,M,사무통신,2500
Sep-19,수원시 팔달구,M,광학제품,27500
Sep-19,수원시 팔달구,M,기타,28000
Sep-19,수원시 팔달구,M,농업,30800
Sep-19,수원시 팔달구,M,유통업 비영리,49840
Sep-19,수원시 팔달구,M,병원,50700
Sep-19,수원시 팔달구,M,연료판매점,60000
Sep-19,수원시 팔달구,M,전기제품,69000
Sep-19,수원시 팔달구,M,숙박업,175000
Sep-19,수원시 팔달구,M,주방용구,176500
Sep-19,수원시 팔달구,M,건축자재,178300
Sep-19,수원시 팔달구,M,신변잡화,291450
Sep-19,수원시 팔달구,M,레져용품,325000
Sep-19,수원시 팔달구,M,직물,372000
Sep-19,수원시 팔달구,M,건강식품,445400
Sep-19,수원시 팔달구,M,의류,551930
Sep-19,수원시 팔달구,M,수리서비스,606120
Sep-19,수원시 팔달구,M,회원제형태,655000
Sep-19,수원시 팔달구,M,서적문구,769500
Sep-19,수원시 팔달구,M,문화.취미,797200
Sep-19,수원시 팔달구,M,자동차정비 유지,1076500
Sep-19,수원시 팔달구,M,용역 서비스,1125400
Sep-19,수원시 팔달구,M,약국,1637250
Sep-19,수원시 팔달구,M,레저업소,2457150
Sep-19,수원시 팔달구,M,기타의료기관,3546300
Sep-19,수원시 팔달구,M,보건위생,3758000
Sep-19,수원시 팔달구,M,의원,5160230
Sep-19,수원시 팔달구,M,학원,7432800
Sep-19,수원시 팔달구,M,음료식품,12639880
Sep-19,수원시 팔달구,M,유통업 영리,12838750
Sep-19,수원시 팔달구,M,일반휴게음식,68365014
Sep-19,시흥시,F,일반휴게음식,89000
Sep-19,시흥시,M,일반휴게음식,114000
Sep-19,안산시 단원구,F,사무통신,19000
Sep-19,안산시 단원구,F,연료판매점,30000
Sep-19,안산시 단원구,F,숙박업,35000
Sep-19,안산시 단원구,F,건축자재,52000
Sep-19,안산시 단원구,F,광학제품,488000
Sep-19,안산시 단원구,F,기타,735200
Sep-19,안산시 단원구,F,전기제품,945000
Sep-19,안산시 단원구,F,가구,1137500
Sep-19,안산시 단원구,F,주방용구,1265300
Sep-19,안산시 단원구,F,용역 서비스,1652000
Sep-19,안산시 단원구,F,문화.취미,1830550
Sep-19,안산시 단원구,F,자동차정비 유지,2064140
Sep-19,안산시 단원구,F,신변잡화,2159790
Sep-19,안산시 단원구,F,유통업 비영리,2163040
Sep-19,안산시 단원구,F,수리서비스,2282110
Sep-19,안산시 단원구,F,직물,2471000
Sep-19,안산시 단원구,F,레져용품,2528200
Sep-19,안산시 단원구,F,건강식품,3783776
Sep-19,안산시 단원구,F,서적문구,7090620
Sep-19,안산시 단원구,F,의류,7852710
Sep-19,안산시 단원구,F,기타의료기관,10654900
Sep-19,안산시 단원구,F,레저업소,11018538
Sep-19,안산시 단원구,F,병원,11674750
Sep-19,안산시 단원구,F,약국,14438430
Sep-19,안산시 단원구,F,회원제형태,21754800
Sep-19,안산시 단원구,F,보건위생,23767658
Sep-19,안산시 단원구,F,의원,29960880
Sep-19,안산시 단원구,F,음료식품,31268801
Sep-19,안산시 단원구,F,학원,59522020
Sep-19,안산시 단원구,F,유통업 영리,115141195
Sep-19,안산시 단원구,F,일반휴게음식,160572455
Sep-19,안산시 단원구,M,자동차판매,15000
Sep-19,안산시 단원구,M,농업,40000
Sep-19,안산시 단원구,M,사무통신,99500
Sep-19,안산시 단원구,M,주방용구,216000
Sep-19,안산시 단원구,M,광학제품,244000
Sep-19,안산시 단원구,M,전기제품,304000
Sep-19,안산시 단원구,M,건축자재,320050
Sep-19,안산시 단원구,M,유통업 비영리,390410
Sep-19,안산시 단원구,M,기타,627350
Sep-19,안산시 단원구,M,용역 서비스,809500
Sep-19,안산시 단원구,M,문화.취미,908500
Sep-19,안산시 단원구,M,수리서비스,1020180
Sep-19,안산시 단원구,M,신변잡화,1466500
Sep-19,안산시 단원구,M,직물,1921000
Sep-19,안산시 단원구,M,건강식품,2266432
Sep-19,안산시 단원구,M,의류,2628000
Sep-19,안산시 단원구,M,서적문구,2968420
Sep-19,안산시 단원구,M,레져용품,3415210
Sep-19,안산시 단원구,M,가구,4715900
Sep-19,안산시 단원구,M,자동차정비 유지,5473038
Sep-19,안산시 단원구,M,병원,7131310
Sep-19,안산시 단원구,M,기타의료기관,9450150
Sep-19,안산시 단원구,M,약국,10099130
Sep-19,안산시 단원구,M,보건위생,12447460
Sep-19,안산시 단원구,M,레저업소,12731341
Sep-19,안산시 단원구,M,회원제형태,14012700
Sep-19,안산시 단원구,M,음료식품,16073610
Sep-19,안산시 단원구,M,의원,19025230
Sep-19,안산시 단원구,M,학원,32222920
Sep-19,안산시 단원구,M,유통업 영리,76782110
Sep-19,안산시 단원구,M,일반휴게음식,131915260
Sep-19,안산시 상록구,F,연료판매점,91169
Sep-19,안산시 상록구,F,광학제품,98300
Sep-19,안산시 상록구,F,전기제품,109000
Sep-19,안산시 상록구,F,사무통신,137800
Sep-19,안산시 상록구,F,기타,175860
Sep-19,안산시 상록구,F,용역 서비스,182500
Sep-19,안산시 상록구,F,건축자재,396300
Sep-19,안산시 상록구,F,주방용구,441000
Sep-19,안산시 상록구,F,건강식품,503700
Sep-19,안산시 상록구,F,수리서비스,930900
Sep-19,안산시 상록구,F,문화.취미,1861100
Sep-19,안산시 상록구,F,자동차정비 유지,1981642
Sep-19,안산시 상록구,F,신변잡화,2117620
Sep-19,안산시 상록구,F,기타의료기관,2122220
Sep-19,안산시 상록구,F,레저업소,2751800
Sep-19,안산시 상록구,F,서적문구,3517280
Sep-19,안산시 상록구,F,의류,3982390
Sep-19,안산시 상록구,F,병원,4206100
Sep-19,안산시 상록구,F,회원제형태,4243600
Sep-19,안산시 상록구,F,직물,5072000
Sep-19,안산시 상록구,F,유통업 비영리,6183900
Sep-19,안산시 상록구,F,레져용품,6835760
Sep-19,안산시 상록구,F,약국,8725780
Sep-19,안산시 상록구,F,보건위생,14076870
Sep-19,안산시 상록구,F,의원,15003680
Sep-19,안산시 상록구,F,음료식품,27755696
Sep-19,안산시 상록구,F,가구,30891600
Sep-19,안산시 상록구,F,학원,39864200
Sep-19,안산시 상록구,F,일반휴게음식,92395176
Sep-19,안산시 상록구,F,유통업 영리,93160232
Sep-19,안산시 상록구,M,용역 서비스,30650
Sep-19,안산시 상록구,M,연료판매점,72065
Sep-19,안산시 상록구,M,사무통신,135700
Sep-19,안산시 상록구,M,전기제품,233000
Sep-19,안산시 상록구,M,주방용구,237500
Sep-19,안산시 상록구,M,광학제품,244000
Sep-19,안산시 상록구,M,건강식품,256200
Sep-19,안산시 상록구,M,기타,399100
Sep-19,안산시 상록구,M,직물,468000
Sep-19,안산시 상록구,M,문화.취미,524500
Sep-19,안산시 상록구,M,수리서비스,581780
Sep-19,안산시 상록구,M,건축자재,925150
Sep-19,안산시 상록구,M,의류,1408700
Sep-19,안산시 상록구,M,서적문구,1531470
Sep-19,안산시 상록구,M,기타의료기관,1623800
Sep-19,안산시 상록구,M,신변잡화,1920850
Sep-19,안산시 상록구,M,병원,2552340
Sep-19,안산시 상록구,M,자동차정비 유지,2832982
Sep-19,안산시 상록구,M,유통업 비영리,3195190
Sep-19,안산시 상록구,M,레저업소,3558700
Sep-19,안산시 상록구,M,회원제형태,3663550
Sep-19,안산시 상록구,M,약국,4591680
Sep-19,안산시 상록구,M,레져용품,4635900
Sep-19,안산시 상록구,M,의원,5765840
Sep-19,안산시 상록구,M,보건위생,6639030
Sep-19,안산시 상록구,M,학원,13852000
Sep-19,안산시 상록구,M,음료식품,16465840
Sep-19,안산시 상록구,M,가구,25131400
Sep-19,안산시 상록구,M,유통업 영리,59185050
Sep-19,안산시 상록구,M,일반휴게음식,81390310
Sep-19,안성시,F,전기제품,6000
Sep-19,안성시,F,숙박업,20000
Sep-19,안성시,F,레져용품,27900
Sep-19,안성시,F,기타,39450
Sep-19,안성시,F,사무통신,40000
Sep-19,안성시,F,광학제품,85000
Sep-19,안성시,F,용역 서비스,86700
Sep-19,안성시,F,신변잡화,109500
Sep-19,안성시,F,건축자재,160750
Sep-19,안성시,F,직물,172000
Sep-19,안성시,F,기타의료기관,200900
Sep-19,안성시,F,수리서비스,241340
Sep-19,안성시,F,의류,395000
Sep-19,안성시,F,자동차정비 유지,441800
Sep-19,안성시,F,병원,470790
Sep-19,안성시,F,회원제형태,490000
Sep-19,안성시,F,건강식품,521100
Sep-19,안성시,F,서적문구,603660
Sep-19,안성시,F,주방용구,650000
Sep-19,안성시,F,문화.취미,765200
Sep-19,안성시,F,약국,1777630
Sep-19,안성시,F,레저업소,3303000
Sep-19,안성시,F,보건위생,3750950
Sep-19,안성시,F,의원,4569950
Sep-19,안성시,F,연료판매점,7625117
Sep-19,안성시,F,음료식품,9726330
Sep-19,안성시,F,학원,11659600
Sep-19,안성시,F,유통업 영리,13750835
Sep-19,안성시,F,유통업 비영리,21928650
Sep-19,안성시,F,일반휴게음식,29892250
Sep-19,안성시,M,용역 서비스,8000
Sep-19,안성시,M,광학제품,30000
Sep-19,안성시,M,기타,41000
Sep-19,안성시,M,직물,52000
Sep-19,안성시,M,숙박업,103000
Sep-19,안성시,M,회원제형태,121000
Sep-19,안성시,M,문화.취미,210000
Sep-19,안성시,M,수리서비스,252480
Sep-19,안성시,M,농업,316500
Sep-19,안성시,M,의류,358600
Sep-19,안성시,M,신변잡화,358600
Sep-19,안성시,M,건축자재,425000
Sep-19,안성시,M,병원,527160
Sep-19,안성시,M,서적문구,596700
Sep-19,안성시,M,가구,1074875
Sep-19,안성시,M,레져용품,1130220
Sep-19,안성시,M,보건위생,1269900
Sep-19,안성시,M,약국,1484890
Sep-19,안성시,M,자동차정비 유지,2124900
Sep-19,안성시,M,레저업소,2459400
Sep-19,안성시,M,의원,2549170
Sep-19,안성시,M,음료식품,6098500
Sep-19,안성시,M,학원,7520000
Sep-19,안성시,M,유통업 영리,15917390
Sep-19,안성시,M,연료판매점,16067679
Sep-19,안성시,M,유통업 비영리,18076570
Sep-19,안성시,M,일반휴게음식,31332505
Sep-19,양주시,F,농업,10000
Sep-19,양주시,F,병원,15000
Sep-19,양주시,F,숙박업,25000
Sep-19,양주시,F,사무통신,55000
Sep-19,양주시,F,자동차판매,61000
Sep-19,양주시,F,전기제품,69000
Sep-19,양주시,F,건축자재,166600
Sep-19,양주시,F,기타,178000
Sep-19,양주시,F,직물,194000
Sep-19,양주시,F,용역 서비스,351050
Sep-19,양주시,F,레져용품,410700
Sep-19,양주시,F,주방용구,417800
Sep-19,양주시,F,건강식품,672000
Sep-19,양주시,F,신변잡화,712300
Sep-19,양주시,F,광학제품,998000
Sep-19,양주시,F,수리서비스,1072450
Sep-19,양주시,F,자동차정비 유지,1139948
Sep-19,양주시,F,연료판매점,1713450
Sep-19,양주시,F,서적문구,1739600
Sep-19,양주시,F,가구,1996000
Sep-19,양주시,F,문화.취미,2519570
Sep-19,양주시,F,의류,2607050
Sep-19,양주시,F,기타의료기관,4149450
Sep-19,양주시,F,레저업소,6199700
Sep-19,양주시,F,약국,7299540
Sep-19,양주시,F,회원제형태,14743735
Sep-19,양주시,F,의원,15729360
Sep-19,양주시,F,보건위생,15907752
Sep-19,양주시,F,음료식품,18996260
Sep-19,양주시,F,유통업 영리,22888130
Sep-19,양주시,F,유통업 비영리,24832250
Sep-19,양주시,F,학원,64464300
Sep-19,양주시,F,일반휴게음식,114599668
Sep-19,양주시,M,병원,2800
Sep-19,양주시,M,농업,215000
Sep-19,양주시,M,숙박업,380000
Sep-19,양주시,M,용역 서비스,398000
Sep-19,양주시,M,광학제품,419000
Sep-19,양주시,M,신변잡화,430400
Sep-19,양주시,M,사무통신,460000
Sep-19,양주시,M,의류,464300
Sep-19,양주시,M,주방용구,465800
Sep-19,양주시,M,가구,483000
Sep-19,양주시,M,건축자재,516940
Sep-19,양주시,M,서적문구,730500
Sep-19,양주시,M,기타,770800
Sep-19,양주시,M,레져용품,782600
Sep-19,양주시,M,수리서비스,977540
Sep-19,양주시,M,건강식품,1073000
Sep-19,양주시,M,기타의료기관,1862510
Sep-19,양주시,M,연료판매점,2036691
Sep-19,양주시,M,문화.취미,2098200
Sep-19,양주시,M,자동차정비 유지,3288145
Sep-19,양주시,M,약국,3947740
Sep-19,양주시,M,회원제형태,8958800
Sep-19,양주시,M,보건위생,9793320
Sep-19,양주시,M,레저업소,10373014
Sep-19,양주시,M,음료식품,11911046
Sep-19,양주시,M,의원,16537380
Sep-19,양주시,M,유통업 비영리,19541700
Sep-19,양주시,M,학원,27129500
Sep-19,양주시,M,유통업 영리,29125540
Sep-19,양주시,M,일반휴게음식,111618050
Sep-19,양평군,F,사무통신,293000
Sep-19,양평군,F,용역 서비스,296000
Sep-19,양평군,F,직물,399000
Sep-19,양평군,F,광학제품,429400
Sep-19,양평군,F,주방용구,460470
Sep-19,양평군,F,기타,526700
Sep-19,양평군,F,숙박업,604100
Sep-19,양평군,F,건강식품,857000
Sep-19,양평군,F,가구,990000
Sep-19,양평군,F,농업,1211850
Sep-19,양평군,F,수리서비스,1551200
Sep-19,양평군,F,건축자재,1990670
Sep-19,양평군,F,전기제품,2605850
Sep-19,양평군,F,신변잡화,3171280
Sep-19,양평군,F,기타의료기관,3344030
Sep-19,양평군,F,문화.취미,3434900
Sep-19,양평군,F,서적문구,5053920
Sep-19,양평군,F,레저업소,5614300
Sep-19,양평군,F,자동차정비 유지,5763000
Sep-19,양평군,F,레져용품,7178000
Sep-19,양평군,F,회원제형태,7546000
Sep-19,양평군,F,의류,11615000
Sep-19,양평군,F,병원,14820840
Sep-19,양평군,F,약국,15209820
Sep-19,양평군,F,보건위생,16945270
Sep-19,양평군,F,학원,24598700
Sep-19,양평군,F,의원,25691826
Sep-19,양평군,F,음료식품,47487066
Sep-19,양평군,F,연료판매점,67632527
Sep-19,양평군,F,유통업 비영리,90351440
Sep-19,양평군,F,유통업 영리,114541465
Sep-19,양평군,F,일반휴게음식,184585065
Sep-19,양평군,M,사무통신,177000
Sep-19,양평군,M,주방용구,203500
Sep-19,양평군,M,직물,210500
Sep-19,양평군,M,기타의료기관,445000
Sep-19,양평군,M,가구,462000
Sep-19,양평군,M,용역 서비스,698030
Sep-19,양평군,M,광학제품,701800
Sep-19,양평군,M,건강식품,758500
Sep-19,양평군,M,숙박업,859000
Sep-19,양평군,M,수리서비스,1605100
Sep-19,양평군,M,기타,1651190
Sep-19,양평군,M,농업,2026270
Sep-19,양평군,M,레져용품,2127400
Sep-19,양평군,M,문화.취미,2223400
Sep-19,양평군,M,의류,2434100
Sep-19,양평군,M,신변잡화,2585350
Sep-19,양평군,M,전기제품,2663020
Sep-19,양평군,M,서적문구,2943440
Sep-19,양평군,M,건축자재,3424860
Sep-19,양평군,M,회원제형태,4721000
Sep-19,양평군,M,레저업소,6324250
Sep-19,양평군,M,병원,6845130
Sep-19,양평군,M,보건위생,8489880
Sep-19,양평군,M,약국,10386560
Sep-19,양평군,M,자동차정비 유지,13707376
Sep-19,양평군,M,의원,14805550
Sep-19,양평군,M,학원,14979010
Sep-19,양평군,M,음료식품,33133879
Sep-19,양평군,M,유통업 비영리,65575330
Sep-19,양평군,M,연료판매점,91898877
Sep-19,양평군,M,유통업 영리,107076544
Sep-19,양평군,M,일반휴게음식,194957737
Sep-19,여주시,F,병원,9600
Sep-19,여주시,F,서적문구,13000
Sep-19,여주시,F,가구,14000
Sep-19,여주시,F,주방용구,18000
Sep-19,여주시,F,용역 서비스,34016
Sep-19,여주시,F,농업,56000
Sep-19,여주시,F,기타의료기관,61000
Sep-19,여주시,F,문화.취미,84500
Sep-19,여주시,F,유통업 비영리,86170
Sep-19,여주시,F,건강식품,110000
Sep-19,여주시,F,수리서비스,170000
Sep-19,여주시,F,회원제형태,180000
Sep-19,여주시,F,레저업소,180300
Sep-19,여주시,F,레져용품,215000
Sep-19,여주시,F,연료판매점,220000
Sep-19,여주시,F,자동차정비 유지,279000
Sep-19,여주시,F,의류,341500
Sep-19,여주시,F,신변잡화,706950
Sep-19,여주시,F,기타,1457520
Sep-19,여주시,F,약국,1744730
Sep-19,여주시,F,보건위생,1974000
Sep-19,여주시,F,의원,2810220
Sep-19,여주시,F,음료식품,4106280
Sep-19,여주시,F,학원,4470350
Sep-19,여주시,F,유통업 영리,8078470
Sep-19,여주시,F,일반휴게음식,13836550
Sep-19,여주시,M,용역 서비스,3000
Sep-19,여주시,M,수리서비스,5002
Sep-19,여주시,M,직물,12000
Sep-19,여주시,M,광학제품,15000
Sep-19,여주시,M,병원,19100
Sep-19,여주시,M,서적문구,19200
Sep-19,여주시,M,농업,31500
Sep-19,여주시,M,건축자재,34000
Sep-19,여주시,M,사무통신,65000
Sep-19,여주시,M,기타의료기관,116000
Sep-19,여주시,M,의류,121600
Sep-19,여주시,M,기타,141500
Sep-19,여주시,M,문화.취미,165000
Sep-19,여주시,M,회원제형태,170000
Sep-19,여주시,M,자동차정비 유지,247500
Sep-19,여주시,M,신변잡화,259700
Sep-19,여주시,M,연료판매점,396000
Sep-19,여주시,M,레져용품,600000
Sep-19,여주시,M,레저업소,949900
Sep-19,여주시,M,보건위생,1158000
Sep-19,여주시,M,유통업 비영리,1334560
Sep-19,여주시,M,약국,1975700
Sep-19,여주시,M,음료식품,2700935
Sep-19,여주시,M,의원,3092310
Sep-19,여주시,M,학원,4464300
Sep-19,여주시,M,유통업 영리,5757320
Sep-19,여주시,M,일반휴게음식,16736800
Sep-19,연천군,F,용역 서비스,12000
Sep-19,연천군,F,사무통신,25000
Sep-19,연천군,F,전기제품,43000
Sep-19,연천군,F,농업,80000
Sep-19,연천군,F,건축자재,111470
Sep-19,연천군,F,주방용구,139500
Sep-19,연천군,F,기타의료기관,176400
Sep-19,연천군,F,광학제품,228000
Sep-19,연천군,F,기타,316150
Sep-19,연천군,F,직물,691000
Sep-19,연천군,F,연료판매점,707500
Sep-19,연천군,F,서적문구,768370
Sep-19,연천군,F,수리서비스,828220
Sep-19,연천군,F,신변잡화,929050
Sep-19,연천군,F,자동차정비 유지,1178000
Sep-19,연천군,F,의류,1318700
Sep-19,연천군,F,레저업소,1720600
Sep-19,연천군,F,문화.취미,1757500
Sep-19,연천군,F,약국,3251690
Sep-19,연천군,F,레져용품,3793930
Sep-19,연천군,F,보건위생,7381800
Sep-19,연천군,F,회원제형태,8066000
Sep-19,연천군,F,의원,8418900
Sep-19,연천군,F,유통업 영리,13698060
Sep-19,연천군,F,음료식품,14372452
Sep-19,연천군,F,학원,17820973
Sep-19,연천군,F,일반휴게음식,60475050
Sep-19,연천군,M,건강식품,2200
Sep-19,연천군,M,전기제품,21000
Sep-19,연천군,M,용역 서비스,27500
Sep-19,연천군,M,사무통신,45000
Sep-19,연천군,M,주방용구,54000
Sep-19,연천군,M,유통업 비영리,69500
Sep-19,연천군,M,직물,98000
Sep-19,연천군,M,건축자재,168600
Sep-19,연천군,M,수리서비스,173110
Sep-19,연천군,M,농업,200250
Sep-19,연천군,M,기타의료기관,306000
Sep-19,연천군,M,가구,340000
Sep-19,연천군,M,숙박업,674000
Sep-19,연천군,M,의류,740900
Sep-19,연천군,M,서적문구,827600
Sep-19,연천군,M,신변잡화,895050
Sep-19,연천군,M,문화.취미,1025600
Sep-19,연천군,M,기타,1290290
Sep-19,연천군,M,레져용품,1460620
Sep-19,연천군,M,연료판매점,2286914
Sep-19,연천군,M,의원,3199900
Sep-19,연천군,M,약국,3971670
Sep-19,연천군,M,보건위생,4047100
Sep-19,연천군,M,회원제형태,4099500
Sep-19,연천군,M,레저업소,5041500
Sep-19,연천군,M,자동차정비 유지,5997410
Sep-19,연천군,M,학원,13179000
Sep-19,연천군,M,음료식품,16806721
Sep-19,연천군,M,유통업 영리,19309080
Sep-19,연천군,M,일반휴게음식,95365442
Sep-19,오산시,F,농업,10000
Sep-19,오산시,F,건축자재,30000
Sep-19,오산시,F,용역 서비스,36000
Sep-19,오산시,F,광학제품,47000
Sep-19,오산시,F,기타,62000
Sep-19,오산시,F,주방용구,90900
Sep-19,오산시,F,자동차정비 유지,337560
Sep-19,오산시,F,직물,420000
Sep-19,오산시,F,수리서비스,530760
Sep-19,오산시,F,유통업 비영리,606030
Sep-19,오산시,F,기타의료기관,612700
Sep-19,오산시,F,문화.취미,721500
Sep-19,오산시,F,건강식품,793100
Sep-19,오산시,F,레져용품,992100
Sep-19,오산시,F,레저업소,1106300
Sep-19,오산시,F,전기제품,1141900
Sep-19,오산시,F,신변잡화,1736510
Sep-19,오산시,F,서적문구,1754330
Sep-19,오산시,F,연료판매점,1953297
Sep-19,오산시,F,의류,2093460
Sep-19,오산시,F,병원,2323950
Sep-19,오산시,F,가구,3786000
Sep-19,오산시,F,회원제형태,4867000
Sep-19,오산시,F,약국,5283460
Sep-19,오산시,F,보건위생,6672900
Sep-19,오산시,F,의원,7776720
Sep-19,오산시,F,학원,18502150
Sep-19,오산시,F,유통업 영리,31982006
Sep-19,오산시,F,음료식품,33296632
Sep-19,오산시,F,일반휴게음식,46239470
Sep-19,오산시,M,건축자재,5000
Sep-19,오산시,M,사무통신,9000
Sep-19,오산시,M,광학제품,15000
Sep-19,오산시,M,농업,42500
Sep-19,오산시,M,기타의료기관,50000
Sep-19,오산시,M,용역 서비스,52448
Sep-19,오산시,M,유통업 비영리,118080
Sep-19,오산시,M,주방용구,120200
Sep-19,오산시,M,건강식품,123000
Sep-19,오산시,M,자동차판매,136000
Sep-19,오산시,M,숙박업,160000
Sep-19,오산시,M,문화.취미,263500
Sep-19,오산시,M,기타,350000
Sep-19,오산시,M,수리서비스,704100
Sep-19,오산시,M,직물,721000
Sep-19,오산시,M,의류,722770
Sep-19,오산시,M,신변잡화,763050
Sep-19,오산시,M,자동차정비 유지,837970
Sep-19,오산시,M,서적문구,943020
Sep-19,오산시,M,전기제품,1132500
Sep-19,오산시,M,레저업소,1260960
Sep-19,오산시,M,레져용품,1340700
Sep-19,오산시,M,가구,1650000
Sep-19,오산시,M,병원,1660280
Sep-19,오산시,M,연료판매점,1864108
Sep-19,오산시,M,회원제형태,2760200
Sep-19,오산시,M,약국,4316190
Sep-19,오산시,M,보건위생,4333670
Sep-19,오산시,M,의원,6228280
Sep-19,오산시,M,학원,11990500
Sep-19,오산시,M,음료식품,18230930
Sep-19,오산시,M,유통업 영리,21598580
Sep-19,오산시,M,일반휴게음식,40064650
Sep-19,용인시 기흥구,F,가구,10
Sep-19,용인시 기흥구,F,사무통신,1650
Sep-19,용인시 기흥구,F,주방용구,9000
Sep-19,용인시 기흥구,F,숙박업,25000
Sep-19,용인시 기흥구,F,농업,50000
Sep-19,용인시 기흥구,F,전기제품,81900
Sep-19,용인시 기흥구,F,광학제품,143000
Sep-19,용인시 기흥구,F,기타,335550
Sep-19,용인시 기흥구,F,문화.취미,595230
Sep-19,용인시 기흥구,F,건강식품,689200
Sep-19,용인시 기흥구,F,레져용품,723950
Sep-19,용인시 기흥구,F,직물,808000
Sep-19,용인시 기흥구,F,신변잡화,856720
Sep-19,용인시 기흥구,F,연료판매점,939668
Sep-19,용인시 기흥구,F,수리서비스,956170
Sep-19,용인시 기흥구,F,의류,1290500
Sep-19,용인시 기흥구,F,병원,1810260
Sep-19,용인시 기흥구,F,서적문구,2257125
